"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","Classified","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"5018",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SW ASIA","U","2013","Transient Quarters","AppnAmount","Total",NA,41529,NA,NA
"5019",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","UNACCOM PERSONNEL HOUSING MESS FAC","SW ASIA","U","2013","Combined Dining Facility","AppnAmount","Total",NA,9819,NA,NA
"5020",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","DG","DIEGO GARCIA","MISC UTILITIES-EACH","DIEGO GARCIA","U","2013","Communications Infrastructure","AppnAmount","Total",NA,1691,NA,NA
"5021",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","GR","GREECE","AIRFIELD APRONS","SOUDA BAY","U","2013","Aircraft Parking Apron Expansion","AppnAmount","Total",NA,20493,NA,NA
"5022",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","GR","GREECE","ROADS","SOUDA BAY","U","2013","Intermodal Access Road","AppnAmount","Total",NA,4630,NA,NA
"5023",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","GU","GUAM","AIRFIELD APRONS","Joint Region Marianas","U","2013","North Ramp Parking (Andersen AFB) - INC 2","AppnAmount","Total",NA,25904,NA,NA
"5024",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","JA","JAPAN","AIRCRAFT MAINTENANCE FACILITIES","IWAKUNI","U","2013","Maintenance Hangar Improvements","AppnAmount","Total",NA,5722,NA,NA
"5025",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","JA","JAPAN","AIRFIELD RUNWAYS","IWAKUNI","U","2013","Vertical Take-Off and Landing Pad North","AppnAmount","Total",NA,7416,NA,NA
"5026",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","JA","JAPAN","OFFICERS UNACCOM PERSONNEL HOUSING","OKINAWA","U","2013","Bachelor Quarters","AppnAmount","Total",NA,8206,NA,NA
"5027",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","RO","ROMANIA","OPERATIONAL SUPPORT BUILDINGS","Deveselu, Romania","U","2013","AEGIS Ashore Missile Defense Complex","AppnAmount","Total",NA,45205,NA,NA
"5028",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SP","SPAIN","DEPOT & ARSENAL COVERED STORAGE","ROTA","U","2013","General Purpose Warehouse","AppnAmount","Total",NA,3378,NA,NA
"5029",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SP","SPAIN","DEPOT & ARSENAL AMMUNITION STORAGE","ROTA","U","2013","High Explosive Magazine","AppnAmount","Total",NA,13837,NA,NA
"5030",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","ZU","WORLDWIDE UNSPECIFIED","AIRCRAFT MAINTENANCE FACILITIES","VARIOUS WORLDWIDE LOCATIONS","U","2013","BAMS Operational Facilities","AppnAmount","Total",NA,34048,NA,NA
"5031",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","ADMIN BLDGS","CAMP LEMONIER, DJIBOUTI","U","2013","Containerized Living and Work Units","AppnAmount","Total",NA,7510,NA,NA
"5032",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","UNACCOM PERSONNEL HOUSING MESS FAC","CAMP LEMONIER, DJIBOUTI","U","2013","Galley Addition and Warehouse","AppnAmount","Total",NA,22220,NA,NA
"5033",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","ADMIN BLDGS","CAMP LEMONIER, DJIBOUTI","U","2013","Joint HQ/Joint Operations Center Facility","AppnAmount","Total",NA,42730,NA,NA
"5034",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","INDOOR ATHLETIC FAC","CAMP LEMONIER, DJIBOUTI","U","2013","Fitness Center","AppnAmount","Total",NA,26960,NA,NA
"5035",2013,"1205N","1205","N","Milcon, N","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Construction","AppnAmount","Total",NA,16535,NA,NA
"5036",2013,"1205N","1205","N","Milcon, N","NAVY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","MCON Design Funds","AppnAmount","Total",NA,102619,NA,NA
"5037",2013,"051002N","051002","N","BRAC, N","NAVY","04","Base Closure IV","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE, NAVY","U","2013","Base Realignment & Closure","AppnAmount","Total",NA,146951,NA,NA
"5038",2013,"1235N","1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","AZ","ARIZONA","TRAINING BUILDINGS","YUMA","U","2013","Reserve Training Facility - Yuma AZ","AppnAmount","Total",NA,5379,NA,NA
"5039",2013,"1235N","1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","IA","IOWA","TRAINING BUILDINGS","FORT DES MOINES","U","2013","Joint Reserve Center - Des Moines IA","AppnAmount","Total",NA,19162,NA,NA
"5040",2013,"1235N","1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","LA","LOUISIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","NEW ORLEANS","U","2013","Transient Quarters","AppnAmount","Total",NA,7187,NA,NA
"5041",2013,"1235N","1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","NY","NEW YORK","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","BROOKLYN","U","2013","Vehicle Maint. Fac. - Brooklyn NY","AppnAmount","Total",NA,4430,NA,NA
"5042",2013,"1235N","1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","TX","TEXAS","GROUND OPERATIONAL FACILITIES OTHER THAN BUILDINGS","FORT WORTH","U","2013","Commercial Vehicle Inspection Site","AppnAmount","Total",NA,11256,NA,NA
"5043",2013,"1235N","1235","N","Milcon, Naval Res","NAVY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Planning and Design","AppnAmount","Total",NA,2118,NA,NA
"5044",2013,"0730N","0730","N","Fam Hsg Const,N","NAVY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH POST ACQUISITION CONSTRUCTION IMPROVEMENTS","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Improvements","AppnAmount","Total",NA,97655,NA,NA
"5045",2013,"0730N","0730","N","Fam Hsg Const,N","NAVY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","FAMILY HOUSING P&D","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Design","AppnAmount","Total",NA,4527,NA,NA
"5046",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Utilities Account","AppnAmount","Total",NA,80860,NA,NA
"5047",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Furnishings Account","AppnAmount","Total",NA,17697,NA,NA
"5048",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Management Account","AppnAmount","Total",NA,62741,NA,NA
"5049",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MISCELLANEOUS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Miscellaneous Account","AppnAmount","Total",NA,491,NA,NA
"5050",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Services Account","AppnAmount","Total",NA,19615,NA,NA
"5051",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Leasing","AppnAmount","Total",NA,83774,NA,NA
"5052",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Maintenance Of Real Property","AppnAmount","Total",NA,85254,NA,NA
"5053",2013,"0735N","0735","N","Fam Hsg Op&Dt,N","NAVY","12","HOUSING PVT SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH PRIVATIZATION SUPPORT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Privatization Support Costs","AppnAmount","Total",NA,27798,NA,NA
"5054",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-172: NWS SEAL BEACH, CONCORD, CA","AppnAmount","Total",NA,2129,NA,NA
"5055",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-138: NAS BRUNSWICK, ME","AppnAmount","Total",NA,4897,NA,NA
"5056",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-157: MCSA KANSAS CITY, MO","AppnAmount","Total",NA,39,NA,NA
"5057",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-84: JRB WILLOW GROVE & CAMBRIA REG AP","AppnAmount","Total",NA,189,NA,NA
"5058",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-168: NS NEWPORT, RI","AppnAmount","Total",NA,1742,NA,NA
"5059",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-100: PLANING, DESIGN AND MANAGEMENT","AppnAmount","Total",NA,5038,NA,NA
"5060",2013,"051202N","051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-101: VARIOUS LOCATIONS","AppnAmount","Total",NA,4176,NA,NA
"5061",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","AIRCRAFT MAINTENANCE FACILITIES","LITTLE ROCK AFB","U","2013","C-130J Fuel Systems Maintenance Hangar","AppnAmount","Total",NA,26000,NA,NA
"5062",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","TRAINING BUILDINGS","LITTLE ROCK AFB","U","2013","C-130J Flight Simulator Addition","AppnAmount","Total",NA,4178,NA,NA
"5063",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","AIRCRAFT MAINTENANCE FACILITIES","TYNDALL AFB","U","2013","F-22 ADAL Hangar for Low Observable/Composite","AppnAmount","Total",NA,14750,NA,NA
"5064",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT STEWART, GEORGIA","U","2013","Air Support Operations Center (ASOC)","AppnAmount","Total",NA,7250,NA,NA
"5065",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING BUILDINGS","MOODY AFB","U","2013","HC-130J Simulator Facility","AppnAmount","Total",NA,8500,NA,NA
"5066",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","ADMIN BLDGS","OFFUTT AFB","U","2013","US STRATCOM Replacement Facility, Incr 2","AppnAmount","Total",NA,161000,NA,NA
"5067",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","AIRCRAFT MAINTENANCE FACILITIES","HOLLOMAN AFB","U","2013","MQ-9 Maintenance Hangar","AppnAmount","Total",NA,25000,NA,NA
"5068",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","MISC ITEMS & EQUIP MAINT FACILITIES","MINOT AFB","U","2013","B-52 Add/Alter Munitions AGE Facility","AppnAmount","Total",NA,4600,NA,NA
"5069",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","Joint Base San Antonio","U","2013","Dormitory (144 RM)","AppnAmount","Total",NA,18000,NA,NA
"5070",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","AIRCRAFT MAINTENANCE FACILITIES","HILL AFB","U","2013","F-35 ADAL Hangar 45W/AMU","AppnAmount","Total",NA,7250,NA,NA
"5071",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","INSTALL & READY-ISSUE AMMUNITION STORAGE","HILL AFB","U","2013","F-35 Modular Storage Magazines","AppnAmount","Total",NA,2280,NA,NA
"5072",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","TRAINING BUILDINGS","HILL AFB","U","2013","F-35 ADAL Building 118 for Flight Simulator","AppnAmount","Total",NA,4000,NA,NA
"5073",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GL","GREENLAND","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","THULE AB","U","2013","Dormitory (48 PN)","AppnAmount","Total",NA,24500,NA,NA
"5074",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","IT","ITALY","TRAINING BUILDINGS","AVIANO AB","U","2013","F-16 Mission Training Center","AppnAmount","Total",NA,9400,NA,NA
"5075",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","EMERGENCY UNACCOM PERSONNEL HOUSING","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Transient Contingency Dormitory - 100 RM","AppnAmount","Total",NA,17625,NA,NA
"5076",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","AIRCRAFT MAINTENANCE FACILITIES","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Transient Aircraft Hangars","AppnAmount","Total",NA,15032,NA,NA
"5077",2013,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","SEWAGE & INDUSTRIAL WASTE COLLECTION LINES","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Sanitary Sewer Lift/Pump Station","AppnAmount","Total",NA,2000,NA,NA
"5078",2013,"3300F","3300","F","Milcon, AF","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Construction","AppnAmount","Total",NA,18200,NA,NA
"5079",2013,"3300F","3300","F","Milcon, AF","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Planning and Design","AppnAmount","Total",NA,18635,NA,NA
"5080",2013,"051003F","051003","F","BRAC, AF","AF","04","Base Closure IV","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE, AIR FORCE","U","2013","Base Realignment & Closure","AppnAmount","Total",NA,122552,NA,NA
"5081",2013,"3830F","3830","F","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","FRESNO YOSEMITE IAP ANG","U","2013","F-15 Conversion","AppnAmount","Total",NA,11000,NA,NA
"5082",2013,"3830F","3830","F","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","HI","HAWAII","AIRFIELD APRONS","Joint Base Pearl Harbor-Hickam","U","2013","TFI - F-22 Combat Apron Addition","AppnAmount","Total",NA,6500,NA,NA
"5083",2013,"3830F","3830","F","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","TRAINING BUILDINGS","KIRTLAND AFB","U","2013","Alter Target Intelligence Facility","AppnAmount","Total",NA,8500,NA,NA
"5084",2013,"3830F","3830","F","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","WY","WYOMING","TRAINING BUILDINGS","CHEYENNE MAP","U","2013","C-130 Flight Simulator Training Facility","AppnAmount","Total",NA,6486,NA,NA
"5085",2013,"3830F","3830","F","MCon,Air NG","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Construction","AppnAmount","Total",NA,5900,NA,NA
"5086",2013,"3830F","3830","F","MCon,Air NG","AF","03","PLANING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","U","2013","Planning and Design","AppnAmount","Total",NA,4000,NA,NA
"5087",2013,"3730F","3730","F","MCon,AF Res","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","TRAINING BUILDINGS","NIAGARA FALLS IAP","U","2013","Flight Simulator Facility","AppnAmount","Total",NA,6100,NA,NA
"5088",2013,"3730F","3730","F","MCon,AF Res","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Constrution","AppnAmount","Total",NA,2000,NA,NA
"5089",2013,"3730F","3730","F","MCon,AF Res","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","U","2013","Planning and Design","AppnAmount","Total",NA,2879,NA,NA
"5090",2013,"0740F","0740","F","Fam Hsg Con,AF","AF","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH POST ACQUISITION CONSTRUCTION IMPROVEMENTS","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Improvements","AppnAmount","Total",NA,79571,NA,NA
"5091",2013,"0740F","0740","F","Fam Hsg Con,AF","AF","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","FAMILY HOUSING P&D","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Planning And Design","AppnAmount","Total",NA,4253,NA,NA
"5092",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Utilities Account","AppnAmount","Total",NA,75662,NA,NA
"5093",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Management Account","AppnAmount","Total",NA,55002,NA,NA
"5094",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Services Account","AppnAmount","Total",NA,16550,NA,NA
"5095",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Furnishings Account","AppnAmount","Total",NA,37878,NA,NA
"5096",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MISCELLANEOUS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Miscellaneous Account","AppnAmount","Total",NA,1943,NA,NA
"5097",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Leasing","AppnAmount","Total",NA,62730,NA,NA
"5098",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Maintenance (RPMA  RPMC)","AppnAmount","Total",NA,201937,NA,NA
"5099",2013,"0745F","0745","F","Fam Hs Op&Dt,AF","AF","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH PRIVATIZATION SUPPORT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Housing Privatization","AppnAmount","Total",NA,46127,NA,NA
"5100",2013,"051203F","051203","F","BRAC - Air Force","AF","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","PROGRAM MANAGEMENT VARIOUS LOCATIONS","AppnAmount","Total",NA,605,NA,NA
"5101",2013,"051203F","051203","F","BRAC - Air Force","AF","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","MED-57: BROOKS CITY BASE, TX","AppnAmount","Total",NA,326,NA,NA
"5102",2013,"051203F","051203","F","BRAC - Air Force","AF","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","COMM ADD 3: GALENA FOL, AK","AppnAmount","Total",NA,1337,NA,NA
"5103",2013,"0500D","0500","D","Milcon,Def-Wide","DEFW","01","MAJOR CONSTRUCTION","BE","BELGIUM","GENERAL","BRUSSELS","U","2013","NATO Headquarters Facility","AppnAmount","Total",NA,26969,NA,NA
"5104",2013,"0500D","0500","D","Milcon,Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Energy Conservation Investment Program","AppnAmount","Total",NA,150000,NA,NA
"5105",2013,"0500D","0500","D","Milcon,Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","CONTINGENCY CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Contingency Construction","AppnAmount","Total",NA,10000,NA,NA
"5106",2013,"0500D","0500","D","Milcon,Def-Wide","DFAS","01","MAJOR CONSTRUCTION","TX","TEXAS","ADMIN BLDGS","RED RIVER ARMY DEPOT","U","2013","DFAS Facility","AppnAmount","Total",NA,16715,NA,NA
"5107",2013,"0500D","0500","D","Milcon,Def-Wide","DISA","01","MAJOR CONSTRUCTION","IL","ILLINOIS","COMMUNICATION BUILDINGS","SCOTT AFB","U","2013","DISA Facility Upgrades","AppnAmount","Total",NA,84111,NA,NA
"5108",2013,"0500D","0500","D","Milcon,Def-Wide","DISA","01","MAJOR CONSTRUCTION","GY","GERMANY","ADMIN BLDGS","STUTTGART-PATCH BARRACKS","U","2013","DISA Europe Facility Upgrades","AppnAmount","Total",NA,2413,NA,NA
"5109",2013,"0500D","0500","D","Milcon,Def-Wide","DLA","01","MAJOR CONSTRUCTION","AZ","ARIZONA","OTHER LIQUID FUEL & DISPENSING FACILITIES","YUMA","U","2013","Truck Unload Facility","AppnAmount","Total",NA,1300,NA,NA
"5110",2013,"0500D","0500","D","Milcon,Def-Wide","DLA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","PIERS AND WHARFS","DEF FUEL SUPPORT POINT - SAN DIEGO","U","2013","Replace Fuel Pier","AppnAmount","Total",NA,91563,NA,NA
"5111",2013,"0500D","0500","D","Milcon,Def-Wide","DLA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","BULK LIQUID FUEL STORAGE","EDWARDS AIR FORCE BASE","U","2013","Replace Fuel Storage","AppnAmount","Total",NA,27500,NA,NA
"5112",2013,"0500D","0500","D","Milcon,Def-Wide","DLA","01","MAJOR CONSTRUCTION","DE","DELAWARE","OTHER LIQUID FUEL & DISPENSING FACILITIES","DOVER AFB","U","2013","Replace Truck Off-Load Facility","AppnAmount","Total",NA,2000,NA,NA
"5113",2013,"0500D","0500","D","Milcon,Def-Wide","DLA","01","MAJOR CONSTRUCTION","FL","FLORIDA","BULK LIQUID FUEL STORAGE","HURLBURT FIELD","U","2013","Construct Fuel Storage Facility","AppnAmount","Total",NA,16000,NA,NA
"5114",2013,"0500D","0500","D","Milcon,Def-Wide","DLA","01","MAJOR CONSTRUCTION","IN","INDIANA","AIRCRAFT FUEL DISPENSING FACILITIES","GRISSOM ARB","U","2013","Replace Hydrant Fuel System","AppnAmount","Total",NA,26800,NA,NA
