"SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal","Classified","ConstructionProjectTitle","ConstructionProject","ActualTotal"
2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","DON-101: Various Locations","PB000009",16789
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Training Buildings","Luke AFB","2014",,"TOAamount","Total",,,,,"U","F-35 Field Training Detachment","NUEX093007",5500
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Airfield Operational Buildings","Luke AFB","2014",,"TOAamount","Total",,,,,"U","F-35 Sq Ops/Aircraft Maintenance Unit #3","NUEX093011",18800
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Airfield Operational Buildings","Beale AFB","2014",,"TOAamount","Total",,,,,"U","Distributed Common Ground Station Ops Bldg","BAEY143000",62000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Install & Ready-Issue Ammunition Storage","Tyndall AFB","2014",,"TOAamount","Total",,,,,"U","F-22 Munitions Storage Complex","XLWU103007",9100
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","HI","HAWAII","Aircraft Maintenance Facilities","Joint Base Pearl Harbor-Hickam","2014",,"TOAamount","Total",,,,,"U","C-17 Modernize Hgr 35, Docks 1&2","KNMD142222",4800
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A 2-Bay Corrosion/Fuel Hangar","PRQE145117",82000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A ADAL Flight Simulator Buildings","PRQE145121",2150
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","POL Pipelines","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A Alter Apron Fuels Distribution Systems","PRQE145136",12800
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A Alter Miscellaneous Facilities","PRQE145137",970
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Airfield Aprons","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A Alter Aircraft Parking Apron","PRQE145138",2200
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A 1-Bay Maintenance Hangar","PRQE145142",32000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A 3-Bay General Purpose Maintenance Hang","PRQE155119",80000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Enlisted Personnel Unaccompanied Personnel Housing","Mcconnell AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A Pipeline Student Dormitory (48PN)","PRQE155122",7000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Airfield Operational Buildings","Fort Campbell, Kentucky","2014",,"TOAamount","Total",,,,,"U","19th Air Support Operations Sqdrn Expansion","ACC123183",8000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","2014",,"TOAamount","Total",,,,,"U","CYBERCOM Joint Operations Center, Increment 1","PAYZ130011",85000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Joint Base Andrews","2014",,"TOAamount","Total",,,,,"U","Helicopter Operations Facility","AJXF103010",30000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MO","MISSOURI","Install & Ready-Issue Ammunition Storage","Whiteman AFB","2014",,"TOAamount","Total",,,,,"U","WSA MOP Igloos and Assembly Facility","YWHG111010",5900
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Admin Bldgs","Offutt AFB","2014",,"TOAamount","Total",,,,,"U","USSTRATCOM Replacement Facility, Incr 3","SGBP100904F",136000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Enlisted Personnel Unaccompanied Personnel Housing","Nellis AFB","2014",,"TOAamount","Total",,,,,"U","Dormitory (240 RM)","RKMF083002",35000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Weapons and Spares Maintenance Facilities","Nellis AFB","2014",,"TOAamount","Total",,,,,"U","F-35 Alt Mission Equip (AME) Storage","RKMF103005",5000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Install & Org Covered Storage","Nellis AFB","2014",,"TOAamount","Total",,,,,"U","F-35 Parts Store","RKMF103006",9100
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Aircraft Maintenance Facilities","Nellis AFB","2014",,"TOAamount","Total",,,,,"U","F-35 Fuel Cell Hangar","RKMF103009",9400
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Training Buildings","Nellis AFB","2014",,"TOAamount","Total",,,,,"U","Add RPA Weapons School Facility","RKMF113005",18508
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Personnel Support Facilities","Cannon AFB","2014",,"TOAamount","Total",,,,,"U","Airmen and Family Readiness Center","CZQZ013004",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Unaccom Personnel Housing Mess Fac","Cannon AFB","2014",,"TOAamount","Total",,,,,"U","Satellite Dining Facility","CZQZ073023A",6600
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Enlisted Personnel Unaccompanied Personnel Housing","Cannon AFB","2014",,"TOAamount","Total",,,,,"U","Dormitory (144 RM)","CZQZ073050",22000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Aircraft Maintenance Facilities","Holloman AFB","2014",,"TOAamount","Total",,,,,"U","F-16 Aircraft Covered Washrack and Pad","KWRD113008",2250
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Admin Bldgs","Kirtland AFB","2014",,"TOAamount","Total",,,,,"U","Nuclear Systems Wing & Sustainment Center (Ph","MHMV103105B",30500
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Aircraft Maintenance Facilities","Minot AFB","2014",,"TOAamount","Total",,,,,"U","B-52 ADAL Aircraft Maintenance Unit","QJVF092009",15530
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Install & Ready-Issue Ammunition Storage","Minot AFB","2014",,"TOAamount","Total",,,,,"U","B-52 Munitions Storage Igloos","QJVF092013",8300
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Replace Tele. and Security Forces Facility","Altus AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A FTU Renovate Fac for 97 OG & 97 MXTS","AGGN143001",1200
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Aircraft Maintenance Facilities","Altus AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A FTU ADAL SQ OPS/AMU","AGGN143002",7400
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Altus AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A FTU Fuselage Trainer Phase 1","AGGN143003",6300
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Altus AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A FTU FTC Simulator Facility Phase 1","AGGN143004",12600
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Aircraft Maintenance Facilities","Altus AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A FTU ADAL Fuel System Maintenance Dock","AGGN143005",3350
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Land Purchase, Condemnation, Donation or Transfer","Tinker AFB","2014",,"TOAamount","Total",,,,,"U","KC-46A Land Acquisition","WWYK143004A",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","Other Airfield Pavements","Fort Bliss","2014",,"TOAamount","Total",,,,,"U","F-16 BAK 12/14 Aircraft Arresting System","AETC176870",3350
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Replace Firecrash/Rescue Station","Hill AFB","2014",,"TOAamount","Total",,,,,"U","Fire Crash Rescue Station","KRSM003009",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Aircraft Maintenance Facilities","Hill AFB","2014",,"TOAamount","Total",,,,,"U","F-35 Aircraft Mx Unit Hangar 45E Ops #1","KRSM103011",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Install & Ready-Issue Ammunition Storage","Joint Base Langley-Eustis","2014",,"TOAamount","Total",,,,,"U","4-Bay Conventional Munitions Inspection Bldg","MUHJ073003B",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GL","GREENLAND","Install & Org Covered Storage","Thule AB","2014",,"TOAamount","Total",,,,,"U","Thule Consolidation, Phase 2","WWCX103028",43904
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Aircraft Maintenance Facilities","Joint Region Marianas","2014",,"TOAamount","Total",,,,,"U","PAR - Tanker GP Mx Hangar/AMU/Sqd Ops","AJJY133027",132600
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Ground Operational Facilities Other Than Buildings","Joint Region Marianas","2014",,"TOAamount","Total",,,,,"U","PAR - Fuel Sys Hardened Bldgs","AJJY143760",20000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Guided Missile Maintenance Facilities","Joint Region Marianas","2014",,"TOAamount","Total",,,,,"U","PAR - Strike Tactical Missile Mxs Facility","AJJY153011",10530
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Airfield Operational Buildings","Joint Region Marianas","2014",,"TOAamount","Total",,,,,"U","PRTC RED HORSE Airfield Operations Facility","SAKW113003",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Training Facilities Other Than Buildings","Joint Region Marianas","2014",,"TOAamount","Total",,,,,"U","PRTC SF Fire Rescue & Emergency Mgt","SAKW133005",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Misc Items & Equip Maint Facilities","Saipan","2014",,"TOAamount","Total",,,,,"U","PAR - Maintenance Facility","PAF140100",2800
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Operating Fuel Storage Facilities","Saipan","2014",,"TOAamount","Total",,,,,"U","PAR - Airport POL/Bulk Storage AST","PAF140200",18500
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Other Airfield Pavements","Saipan","2014",,"TOAamount","Total",,,,,"U","PAR - Hazardous Cargo Pad","PAF140300",8000
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Airfield Operational Buildings","Royal Air Force Lakenheath","2014",,"TOAamount","Total",,,,,"U","Guardian Angel Operations Facility","MSET123005",0
2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Foreign Currency Fluctuation","PAYZ120005",6269
2016,"3300F","3300","F","MilCon, Air Force","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Unspecified Minor Construction","PAYZ140003",20448
2016,"3300F","3300","F","MilCon, Air Force","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Planning and Design","PAYZ140002",11314
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","AL","ALABAMA","Training Buildings","Birmingham IAP","2014",,"TOAamount","Total",,,,,"U","Add to and Alter Distributed Ground Station F","BRKR999147",8500
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","IN","INDIANA","Training Buildings","Hulman Regional Airport","2014",,"TOAamount","Total",,,,,"U","Add/Alter Bldgs 37, 38 & 40 for Dist Common G","LDXF099060",7300
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","2014",,"TOAamount","Total",,,,,"U","175th  Network Warfare  Squadron  Facility","MMMD129073",4000
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Martin State Airport","2014",,"TOAamount","Total",,,,,"U","CYBER/ISR  Facility","PJMS129058",8000
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MT","MONTANA","Aircraft Maintenance Facilities","Great Falls IAP","2014",,"TOAamount","Total",,,,,"U","Intra-Theater Airlift Conversion","JKSE129321",22000
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","Aircraft Maintenance Facilities","Fort Drum, New York","2014",,"TOAamount","Total",,,,,"U","MQ-9 Flight Training Unit Hangar","FPBB129050",4700
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","OH","OHIO","Training Buildings","Springfield Beckley-Map","2014",,"TOAamount","Total",,,,,"U","Alter Intelligence Operations Facility","WAAR109002",7200
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Training Buildings","Fort Indiantown Gap","2014",,"TOAamount","Total",,,,,"U","Communications Operations and Training Facili","LKLW109037",7700
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","RI","RHODE ISLAND","Training Buildings","Quonset State Airport","2014",,"TOAamount","Total",,,,,"U","C-130J Flight Simulator Training Facility","TWLR129077",6000
2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","TN","TENNESSEE","Enlisted Personnel Unaccompanied Personnel Housing","Mcghee-Tyson Airport","2014",,"TOAamount","Total",,,,,"U","TEC Expansion- Dormitory & Classroom Facility","PSXE109034",18000
2016,"3830F","3830","F","MilCon, ANG","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Various Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Unspecified Minor Construction","PAYZ140002",13000
2016,"3830F","3830","F","MilCon, ANG","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Planning and Design","PAYZ140001",13400
2016,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Airfield Operational Buildings","March AFB","2014",,"TOAamount","Total",,,,,"U","Joint Regional Deployment Processing Center,","PDPG030130P1",19900
2016,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Replace Tele. and Security Forces Facility","Homestead AFS","2014",,"TOAamount","Total",,,,,"U","Entry Control Complex","KYJM079014",9800
2016,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Airfield Operational Buildings","Tinker AFB","2014",,"TOAamount","Total",,,,,"U","Air Control Group Squadron Operations","WWYK129000",12200
2016,"3730F","3730","F","MilCon, AF Res","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Various Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Unspecified Minor Construction","PAYZ014341",1530
2016,"3730F","3730","F","MilCon, AF Res","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Planning and Design","PAYZ014313",2229
2016,"0740F","0740","F","Fam Hsg Con, AF","AF","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Improvements","PAYZ713FNA",151403
2016,"0740F","0740","F","Fam Hsg Con, AF","AF","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Planning and Design","PAYZ714FNA",4267
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Utilities Account","5100000745",56795
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Management Account","6100000745",36417
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Services Account","6200000745",11190
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Furnishings Account","6400000745",28035
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Miscellaneous Account","6900000745",1792
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Leasing","7000000745",18976
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Maintenance","8000000745",123709
2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","2014",,"TOAamount","Total",,,,,"U","Housing Privatization","1200000745",36947
2016,"051003F","051003","F","BRAC - Air Force","AF","02","BASE CLOSURE II","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Air Force","2014",,"TOAamount","Total",,,,,"U","Base Realignment & Closure","F9900003",51814
