"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1504",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1505",2014,"1105N","Military Personnel, Marine Corps","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1506",2014,"1105N","Military Personnel, Marine Corps","NAVY","","Less Reimbursables","","Less Reimbursables","N","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1507",2014,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","01","Health Care Contribution - Officers","300","Marine Corps","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4935
"1508",2014,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","02","Health Care Contribution - Enlisted","300","Marine Corps","Y","Add","U",2014,"OCO",NA,NA,NA,NA,31825
"1509",2014,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1510",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1511",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1512",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1513",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1514",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,1753
"1515",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,18100
"1516",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2014,"OCO",NA,NA,NA,NA,385
"1517",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1518",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1519",2014,"1405N","Reserve Personnel, Navy","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1520",2014,"1002N","MEDICARE - Retiree Health Care Contribution, N RES","NAVY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Navy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1521",2014,"1002N","MEDICARE - Retiree Health Care Contribution, N RES","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1522",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1523",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1524",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1525",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1526",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,3213
"1527",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,11679
"1528",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2014,"OCO",NA,NA,NA,NA,242
"1529",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","095","Platoon Leader Class","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1530",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1531",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1532",2014,"1003N","MEDICARE - Retiree Health Care Contribution, MC RES","NAVY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Marine Corps","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1533",2014,"1003N","MEDICARE - Retiree Health Care Contribution, MC RES","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1534",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,131007
"1535",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,32097
"1536",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,39926
"1537",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4696
"1538",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1539",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,7394
"1540",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,8449
"1541",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1542",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,10022
"1543",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,229591
"1544",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,56250
"1545",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,95564
"1546",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1547",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,29262
"1548",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,25480
"1549",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1550",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,17564
"1551",2014,"3500F","Military Personnel, Air Force","AF","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1552",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,24177
"1553",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2014,"OCO",NA,NA,NA,NA,72502
"1554",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1555",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1556",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1557",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4003
"1558",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1559",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1560",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1561",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1562",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1563",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1564",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1565",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2014,"OCO",NA,NA,NA,NA,600
"1566",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,28841
"1567",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","190","Survivor Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1568",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1569",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1570",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1571",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1572",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,49662
"1573",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1574",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1575",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1576",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1577",2014,"3500F","Military Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1578",2014,"3500F","Military Personnel, Air Force","AF","","Less Reimbursables","","Less Reimbursables","N","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1579",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","01","Health Care Contribution - Officers","300","Air Force","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1580",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","02","Health Care Contribution - Enlisted","300","Air Force","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1581",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1582",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1583",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1584",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1585",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1586",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1587",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1588",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,20432
"1589",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1590",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1591",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1592",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1593",2014,"3700F","Reserve Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1594",2014,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Air Force","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1595",2014,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1596",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1597",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1598",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1599",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1600",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,6919
"1601",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1602",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1603",2014,"3850F","National Guard Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1604",2014,"1009F","MEDICARE - Retiree Health Care Contribution, AF GUARD","AF","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Air Force","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1605",2014,"1009F","MEDICARE - Retiree Health Care Contribution, AF GUARD","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1606",2014,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"OCO",NA,NA,NA,NA,NA
"1607",2014,"*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"OCO",NA,NA,NA,NA,NA
"1608",2014,"   by appropriation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"OCO",NA,NA,NA,NA,NA
