"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"2746",2017,"0500D","0500","D","Mil Con, Def-Wide","NGA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","117NGA99","Planning and Design","U","2017","AppnAmount","Base",NA,NA,71647
"2747",2017,"0500D","0500","D","Mil Con, Def-Wide","NSA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D16G0006","Planning and Design","U","2017","AppnAmount","Base",NA,NA,24000
"2748",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","17999999","Planning and Design","U","2017","AppnAmount","Base",NA,NA,27653
"2749",2017,"0500D","0500","D","Mil Con, Def-Wide","WHS","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D9999999","Planning and Design","U","2017","AppnAmount","Base",NA,NA,3427
"2750",2017,"0765D","0765","D","Fam Hsg O&M, DW","DIA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D17000000001","Utilities","U","2017","AppnAmount","Base",NA,NA,4100
"2751",2017,"0765D","0765","D","Fam Hsg O&M, DW","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D88S0026","Utilities","U","2017","AppnAmount","Base",NA,NA,174
"2752",2017,"0765D","0765","D","Fam Hsg O&M, DW","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D88G0017","Utilities","U","2017","AppnAmount","Base",NA,NA,367
"2753",2017,"0765D","0765","D","Fam Hsg O&M, DW","DIA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88L0003","Furnishings","U","2017","AppnAmount","Base",NA,NA,500
"2754",2017,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88S0024","Furnishings","U","2017","AppnAmount","Base",NA,NA,20
"2755",2017,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","D88S0025","Services","U","2017","AppnAmount","Base",NA,NA,32
"2756",2017,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","D92S0029","Management","U","2017","AppnAmount","Base",NA,NA,388
"2757",2017,"0765D","0765","D","Fam Hsg O&M, DW","NSA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88G0013","Furnishings","U","2017","AppnAmount","Base",NA,NA,399
"2758",2017,"0765D","0765","D","Fam Hsg O&M, DW","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","D88L0004","Leasing","U","2017","AppnAmount","Base",NA,NA,40984
"2759",2017,"0765D","0765","D","Fam Hsg O&M, DW","NSA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","D88G0018","Leasing","U","2017","AppnAmount","Base",NA,NA,11044
"2760",2017,"0765D","0765","D","Fam Hsg O&M, DW","DLA","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","D88S0027","Maintenance","U","2017","AppnAmount","Base",NA,NA,349
"2761",2017,"0765D","0765","D","Fam Hsg O&M, DW","NSA","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","D88G0019","Maintenance","U","2017","AppnAmount","Base",NA,NA,800
"2762",2017,"0804D","0804","D","NATO Sec Inv Prgm","DEFW","01","Nato Sec Inv Pgm","ZU","WORLDWIDE UNSPECIFIED","Nato Security Investment Program","Nato Security Investment Program","D96D0005","Nato Security Investment Program","U","2017","AppnAmount","Base",NA,NA,177932
"2763",2017,"0834D","0834","D","Fam Hsg Improve Fund","DEFW","10","PROG EXPENSES","ZU","WORLDWIDE UNSPECIFIED","DoD Family Housing Improvement Fund","Unspecified Worldwide Locations","D99D0004","Program Expenses","U","2017","AppnAmount","Base",NA,NA,3258
"2764",2017,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","08859100","ERI: Planning and Design","U","2017","AppnAmount","OCO",NA,NA,18900
"2765",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","IC","ICELAND","Aircraft Maintenance Facilities","Keflavik","62588307","ERI: P-8A Hangar Upgrade","U","2017","AppnAmount","OCO",NA,NA,14600
"2766",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","IC","ICELAND","Aircraft Maintenance Facilities","Keflavik","62588308","ERI: P-8A Aircraft Rinse Rack","U","2017","AppnAmount","OCO",NA,NA,5000
"2767",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Medical Centers & Hospitals","Camp Lemonier, Djibouti","3379A223","OCO: Medical/Dental Facility","U","2017","AppnAmount","OCO",NA,NA,37409
"2768",2017,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482044","Planning and Design","U","2017","AppnAmount","OCO",NA,NA,1000
"2769",2017,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482227","ERI: Planning and Design","U","2017","AppnAmount","OCO",NA,NA,1800
"2770",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","BG","BULGARIA","Airfield Aprons","Graf Ignatievo","LBPG150008","ERI: Fighter Ramp Extension","U","2017","AppnAmount","OCO",NA,NA,7000
"2771",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","BG","BULGARIA","Airfield Operational Buildings","Graf Ignatievo","LBPG150009","ERI: Construct Sq Ops/Operational Alert Fac","U","2017","AppnAmount","OCO",NA,NA,3800
"2772",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","BG","BULGARIA","Install & Ready-Issue Ammunition Storage","Graf Ignatievo","LBPG150010","ERI: Upgrade Munitions Storage Area","U","2017","AppnAmount","OCO",NA,NA,2600
"2773",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Airfield Operational Buildings","Spangdahlem AB","VYHK170001","ERI: Upgrade Hardened Aircraft Shelters","U","2017","AppnAmount","OCO",NA,NA,2700
"2774",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Communication Lines","Spangdahlem AB","VYHK170002","ERI: F/A-22 Upgrade Infrastructure/Comm/Util","U","2017","AppnAmount","OCO",NA,NA,1600
"2775",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Aircraft Maintenance Facilities","Spangdahlem AB","VYHK170004","ERI: F/A-22 Low Observable/Comp Repair Fac","U","2017","AppnAmount","OCO",NA,NA,12000
"2776",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Other Airfield Pavements","Spangdahlem AB","VYHK170005","ERI: Construct High Cap Trim Pad & Hush House","U","2017","AppnAmount","OCO",NA,NA,1000
"2777",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Install & Ready-Issue Ammunition Storage","Spangdahlem AB","VYHK170006","ERI: Upgrade Munitions Storage Doors","U","2017","AppnAmount","OCO",NA,NA,1400
"2778",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","RO","ROMANIA","Airfield Aprons","Campia Turzii","LRCT150007","ERI: Extend Parking Aprons","U","2017","AppnAmount","OCO",NA,NA,6000
"2779",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","RO","ROMANIA","Install & Ready-Issue Ammunition Storage","Campia Turzii","LRCT150008","ERI: Construct Munitions Storage Area","U","2017","AppnAmount","OCO",NA,NA,3000
"2780",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","RO","ROMANIA","Aircraft Maintenance Facilities","Campia Turzii","LRCT150009","ERI: Construct Two-Bay Hangar","U","2017","AppnAmount","OCO",NA,NA,6100
"2781",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","RO","ROMANIA","Airfield Operational Buildings","Campia Turzii","LRCT150010","ERI: Construct Squadron Operations Facility","U","2017","AppnAmount","OCO",NA,NA,3400
"2782",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","DJ","DJIBOUTI","Roads","Chabelley Airfield","CADJ170001","OCO: Construct Chabelley Access Road","U","2017","AppnAmount","OCO",NA,NA,3600
"2783",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","DJ","DJIBOUTI","Airfield Aprons","Chabelley Airfield","CADJ170002","OCO: Construct Parking Apron and Taxiway","U","2017","AppnAmount","OCO",NA,NA,6900
"2784",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","PL","POLAND","Airfield Operational Buildings","Lask AB","EPLK150006","ERI: Construct Squadron Operations Facility","U","2017","AppnAmount","OCO",NA,NA,4100
"2785",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","PL","POLAND","Airfield Operational Buildings","Powidz AB","EPPW170003","ERI: Construct Squadron Operations Facility","U","2017","AppnAmount","OCO",NA,NA,4100
"2786",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","LT","Lithuania","Install & Ready-Issue Ammunition Storage","Siauliai","EYSA150022","ERI: Munitions Storage","U","2017","AppnAmount","OCO",NA,NA,3000
"2787",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ET","Estonia","Operating Fuel Storage Facilities","Amari Air Base","EEEI150006","ERI: Construct Bulk Fuel Storage","U","2017","AppnAmount","OCO",NA,NA,6500
"2788",2017,"3300F","3300","F","MilCon, Air Force","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","PAYZ180002","OCO: Planning and Design","U","2017","AppnAmount","OCO",NA,NA,940
"2789",2017,"3300F","3300","F","MilCon, Air Force","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","PAYZ18003","CTP: Planning and Design","U","2017","AppnAmount","OCO",NA,NA,9000
"2790",2017,"0500D","0500","D","Mil Con, Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","215ERI999","ERI: Unspecified Minor Construction","U","2017","AppnAmount","OCO",NA,NA,5000
"2791",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Misc Items & Equip Maint Facilities","Concord","07608700","General Purpose Maintenance Shop","U","2015","TOAamount","Total",5300,NA,NA
"2792",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Airfield Operational Buildings","Concord","07609300","Access Control Point","U","2015","TOAamount","Total",9900,NA,NA
"2793",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Aircraft Maintenance Facilities","Fort Irwin","08137200","Unmanned Aerial Vehicle Hangar","U","2015","TOAamount","Total",45000,NA,NA
"2794",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Aircraft Maintenance Facilities","Fort Carson, Colorado","07730500","Aircraft Maintenance Hangar","U","2015","TOAamount","Total",60000,NA,NA
"2795",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Aircraft Maintenance Facilities","Fort Carson, Colorado","08135700","Unmanned Aerial Vehicle Hangar","U","2015","TOAamount","Total",29000,NA,NA
"2796",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Airfield Operational Buildings","Fort Shafter","07066800","Command and Control Facility Complex","U","2015","TOAamount","Total",85000,NA,NA
"2797",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Airfield Operational Buildings","Blue Grass Army Depot","00898400","Shipping and Receiving Building","U","2015","TOAamount","Total",15000,NA,NA
"2798",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Aircraft Maintenance Facilities","Fort Campbell, Kentucky","07354200","Unmanned Aerial Vehicle Hangar","U","2015","TOAamount","Total",23000,NA,NA
"2799",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Aircraft Maintenance Facilities","Fort Drum, New York","08134900","Unmanned Aerial Vehicle Hangar","U","2015","TOAamount","Total",27000,NA,NA
"2800",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Enlisted Personnel Unaccompanied Personnel Housing","U.S. Military Academy","08118700","Cadet Barracks, Incr 3","U","2015","TOAamount","Total",58000,NA,NA
"2801",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Tank and Automotive Maintenance Facilities","Letterkenny Army Depot","06964900","Rebuild Shop","U","2015","TOAamount","Total",16000,NA,NA
"2802",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Enlisted Personnel Unaccompanied Personnel Housing","Fort Jackson","05193700","Trainee Barracks Complex 3, Ph1","U","2015","TOAamount","Total",52000,NA,NA
"2803",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","Simulation Facilities","Fort Hood, Texas","06882600","Simulations Center","U","2015","TOAamount","Total",46000,NA,NA
"2804",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Vehicle Facilities","Joint Base Langley-Eustis","07327200","Tactical Vehicle Hardstand","U","2015","TOAamount","Total",7700,NA,NA
"2805",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Dispensaries & Clinics","Guantanamo Bay","08139300","Health Clinic","U","2015","TOAamount","Total",11800,NA,NA
"2806",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Unaccom Personnel Housing Mess Fac","Guantanamo Bay","08163500","Dining Facility","U","2015","TOAamount","Total",12000,NA,NA
"2807",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","Install & Ready-Issue Ammunition Storage","Kadena AB","07783100","Missile Magazine","U","2015","TOAamount","Total",10600,NA,NA
"2808",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","RO","ROMANIA","Airfield Operational Buildings","Mihail Kogalniceanu","08571100","ERI: Multi Modal Improvements","U","2015","TOAamount","Total",17000,NA,NA
"2809",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","RO","ROMANIA","Operational Support Facilities Other Than Buildings","Mihail Kogalniceanu","08640400","ERI: Hazardous Cargo Ramp","U","2015","TOAamount","Total",5000,NA,NA
"2810",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","RO","ROMANIA","Operating Fuel Storage Facilities","Mihail Kogalniceanu","08640500","ERI: Fuel Storage Capacity","U","2015","TOAamount","Total",15000,NA,NA
"2811",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Other Operational","Unspecified Worldwide Locations","88850200","Foreign Currency Fluctuation Account","U","2015","TOAamount","Total",61643,NA,NA
"2812",2017,"2050A","2050","A","MILCON, Army","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","07243800","Minor Construction FY15","U","2015","TOAamount","Total",25000,NA,NA
"2813",2017,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","07243400","Planning and Design FY15","U","2015","TOAamount","Total",23127,NA,NA
"2814",2017,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Host Nation Support (P&D)","Unspecified Worldwide Locations","07243600","Host Nation Support FY15","U","2015","TOAamount","Total",28000,NA,NA
"2815",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","DE","DELAWARE","Tank and Automotive Maintenance Facilities","Dagsboro","10008200","National Guard Vehicle Maintenance Shop","U","2015","TOAamount","Total",0,NA,NA
"2816",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ME","MAINE","Training Buildings","Augusta","23011300","National Guard Reserve Center","U","2015","TOAamount","Total",32000,NA,NA
"2817",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Havre De Grace","24016500","National Guard Readiness Center","U","2015","TOAamount","Total",12400,NA,NA
"2818",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MT","MONTANA","Training Buildings","Helena","30012800","National Guard Readiness Center Add/Alt","U","2015","TOAamount","Total",38000,NA,NA
"2819",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Training Buildings","Alamogordo","35002900","Readiness Center Add/Alt","U","2015","TOAamount","Total",5000,NA,NA
"2820",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Tank and Automotive Maintenance Facilities","Valley City","38007300","National Guard Vehicle Maintenance Shop","U","2015","TOAamount","Total",10800,NA,NA
"2821",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","VT","VERMONT","Tank and Automotive Maintenance Facilities","North Hyde Park","50003600","National Guard Vehicle Maintenance Shop","U","2015","TOAamount","Total",4400,NA,NA
"2822",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Enlisted Personnel Unaccompanied Personnel Housing","Yakima","53004100","Enlisted Barracks, Transient Training","U","2015","TOAamount","Total",0,NA,NA
"2823",2017,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","99002200","Unspecified Minor Construction","U","2015","TOAamount","Total",13720,NA,NA
"2824",2017,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","99003300","Planning and Design","U","2015","TOAamount","Total",17600,NA,NA
"2825",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Fresno","07190100","Army Reserve Center/AMSA","U","2015","TOAamount","Total",22000,NA,NA
"2826",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","March AFB","08581200","Army Reserve Center","U","2015","TOAamount","Total",25000,NA,NA
"2827",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Buildings","Fort Carson, Colorado","08195900","Training Building Addition","U","2015","TOAamount","Total",5000,NA,NA
"2828",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Arlington Heights","07722800","Army Reserve Center","U","2015","TOAamount","Total",26000,NA,NA
