"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"3198",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MS","MISSISSIPPI","Unaccom Personnel Housing Mess Fac","Meridian","63043317","Dining Facility","U","2013","TOAamount","Total",10316,NA,NA
"3199",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NJ","NEW JERSEY","Missile & Space RDT&E Buildings","Earle","69213237","Combat System Engineering Bldg","U","2013","TOAamount","Total",31628,NA,NA
"3200",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Training Buildings","Camp Lejeune, North Carolina","67001003","Staff NCO Academy Facilities","U","2013","TOAamount","Total",27368,NA,NA
"3201",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Roads","Camp Lejeune, North Carolina","670011384","Base Access and Road - Phase 3","U","2013","TOAamount","Total",38620,NA,NA
"3202",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Admin Bldgs","Cherry Point Marine Corps Air Station","00146163","Marine Air Support Squadron Compound","U","2013","TOAamount","Total",32395,NA,NA
"3203",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Install & Ready-Issue Ammunition Storage","Cherry Point Marine Corps Air Station","00146601","Armory","U","2013","TOAamount","Total",10934,NA,NA
"3204",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Admin Bldgs","New River","62573711","Personnel Administration Center","U","2013","TOAamount","Total",8048,NA,NA
"3205",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Misc Items & Equip Maint Facilities","Beaufort","60169427","Ground Support Equipment Shop","U","2013","TOAamount","Total",8937,NA,NA
"3206",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Airfield Runways","Beaufort","60169456","Simulated LHD Flight Deck","U","2013","TOAamount","Total",12168,NA,NA
"3207",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Misc Utilities-Each","Beaufort","60169459","Recycling/Hazardous Waste Facility","U","2013","TOAamount","Total",3534,NA,NA
"3208",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Aircraft Maintenance Facilities","Beaufort","60169465","Aircraft Maintenance Hangar","U","2013","TOAamount","Total",39665,NA,NA
"3209",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Airfield Operational Facilities Other Than Buildings","Beaufort","60169472","Airfield Security Upgrades","U","2013","TOAamount","Total",12912,NA,NA
"3210",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Roads","Parris Island","00263382","Front Gate ATFP Improvements","U","2013","TOAamount","Total",9570,NA,NA
"3211",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Training Buildings","Dahlgren","61151290","Cruiser/Destroyer Upgrade Training Facility","U","2013","TOAamount","Total",15574,NA,NA
"3212",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Indoor Athletic Fac","Dahlgren","61151372","Physical Fitness Center","U","2013","TOAamount","Total",11078,NA,NA
"3213",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Enlisted Personnel Unaccompanied Personnel Housing","Oceana Naval Air Station","60191513","Training Barracks","U","2013","TOAamount","Total",36903,NA,NA
"3214",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Electric Power Transmission & Dist Lines","Portsmouth","32443998","Drydock 8 Electrical Distribution Upgrade","U","2013","TOAamount","Total",30880,NA,NA
"3215",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Officers Unaccom Personnel Housing","Quantico","00264562","The Basic School Student Quarters - Phase 7","U","2013","TOAamount","Total",29281,NA,NA
"3216",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Roads","Quantico","00264572","Infrastructure - Widen Russell Road","U","2013","TOAamount","Total",13998,NA,NA
"3217",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Unaccom Personnel Housing Mess Fac","Quantico","00264644","Weapons Training Battalion Mess Hall","U","2013","TOAamount","Total",12157,NA,NA
"3218",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Admin Bldgs","Yorktown","69212984","Regimental Headquarters","U","2013","TOAamount","Total",10400,NA,NA
"3219",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Enlisted Personnel Unaccompanied Personnel Housing","Yorktown","69212985","Bachelor Enlisted Quarters","U","2013","TOAamount","Total",17394,NA,NA
"3220",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Tank and Automotive Maintenance Facilities","Yorktown","69212986","Motor Transportation Facility","U","2013","TOAamount","Total",5843,NA,NA
"3221",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Install & Org Covered Storage","Yorktown","69212987","Supply Warehouse Facility","U","2013","TOAamount","Total",8440,NA,NA
"3222",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Install & Org Covered Storage","Yorktown","69212989","Armory","U","2013","TOAamount","Total",4022,NA,NA
"3223",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Simulation Facilities","Whidbey Island","00620245","EA-18G Flight Simulator Facility","U","2013","TOAamount","Total",5922,NA,NA
"3224",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Piers and Wharfs","Kitsap","68436990","Explosives Handling Wharf #2 (INC)","U","2013","TOAamount","Total",264402,NA,NA
"3225",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","Enlisted Personnel Unaccompanied Personnel Housing","SW Asia","63005935","Transient Quarters","U","2013","TOAamount","Total",39262,NA,NA
"3226",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","Unaccom Personnel Housing Mess Fac","SW Asia","63005940","Dining Facility","U","2013","TOAamount","Total",9283,NA,NA
"3227",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DG","DIEGO GARCIA","Misc Utilities-Each","Diego Garcia","61078148","Communications Infrastructure","U","2013","TOAamount","Total",1596,NA,NA
"3228",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GR","GREECE","Airfield Aprons","Souda Bay","66691907","Aircraft Parking Apron","U","2013","TOAamount","Total",19349,NA,NA
"3229",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GR","GREECE","Roads","Souda Bay","66691908","Ammunition and Logistics Supply Route","U","2013","TOAamount","Total",4372,NA,NA
"3230",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Aircraft Maintenance Facilities","Iwakuni","62613995","Maintenance Hangar Improvements","U","2013","TOAamount","Total",5402,NA,NA
"3231",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Airfield Runways","Iwakuni","62613996","Vertical Take-Off and Landing Pad North","U","2013","TOAamount","Total",7003,NA,NA
"3232",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Officers Unaccom Personnel Housing","Okinawa","61029353","Bachelor Quarters","U","2013","TOAamount","Total",7748,NA,NA
"3233",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Airfield Aprons","Guam","61755101A","North Ramp Parking (Andersen AFB)","U","2013","TOAamount","Total",24458,NA,NA
"3234",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","RO","ROMANIA","Operational Support Facilities Other Than Buildings","Romania, Various","61390400","AEGIS Ashore Missile Defense Complex","U","2013","TOAamount","Total",42682,NA,NA
"3235",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SP","SPAIN","Airfield Operational Buildings","Rota","62863709","General Purpose Warehouse","U","2013","TOAamount","Total",3190,NA,NA
"3236",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SP","SPAIN","Airfield Operational Buildings","Rota","62863710","High Explosive Magazine","U","2013","TOAamount","Total",13065,NA,NA
"3237",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ZU","WORLDWIDE UNSPECIFIED","Training Buildings","Various Worldwide Locations","C1002960","BAMS Operational Facilities","U","2013","TOAamount","Total",32145,NA,NA
"3238",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Admin Bldgs","Camp Lemonier, Djibouti","3379A121","Containerized Living and Work Unit","U","2013","TOAamount","Total",7100,NA,NA
"3239",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Unaccom Personnel Housing Mess Fac","Camp Lemonier, Djibouti","3379A218","Galley Addition and Warehouse","U","2013","TOAamount","Total",21007,NA,NA
"3240",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Communication Buildings","Camp Lemonier, Djibouti","3379A230","Horn of Africa Joint Operations Center","U","2013","TOAamount","Total",40398,NA,NA
"3241",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Indoor Athletic Fac","Camp Lemonier, Djibouti","3379A236","Fitness Center","U","2013","TOAamount","Total",25489,NA,NA
"3242",2015,"1205N","1205","N","Mil Con, Navy","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","64481400","Unspecified Minor Construction","U","2013","TOAamount","Total",15612,NA,NA
"3243",2015,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482044","MCON Design Funds","U","2013","TOAamount","Total",96889,NA,NA
"3244",2015,"1205N","1205","N","Mil Con, Navy","NAVY","05","MAJ REP CONST","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","000005000","Foreign Currency Fluctuation, CMA","U","2013","TOAamount","Total",4000,NA,NA
"3245",2015,"051002N","051002","N","BRAC - Navy","NAVY","04","BASE CLOSURE IV","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Navy","N9900003","Base Realignment & Closure","U","2013","TOAamount","Total",184520,NA,NA
"3246",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","AZ","ARIZONA","Training Buildings","Yuma","67021123","Reserve Training Facility - Yuma AZ","U","2013","TOAamount","Total",5068,NA,NA
"3247",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","IA","IOWA","Training Buildings","Fort Des Moines","85233125","Joint Reserve Center - Des Moines IA","U","2013","TOAamount","Total",18056,NA,NA
"3248",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","LA","LOUISIANA","Enlisted Personnel Unaccompanied Personnel Housing","New Orleans","00206470","Transient Quarters","U","2013","TOAamount","Total",6771,NA,NA
"3249",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","NY","NEW YORK","Training Buildings","Brooklyn","29050130","Vehicle Maint. Fac. - Brooklyn NY","U","2013","TOAamount","Total",4175,NA,NA
"3250",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","TX","TEXAS","Ground Operational Facilities Other Than Buildings","Fort Worth","83447047","Commercial Vehicle Inspection Site","U","2013","TOAamount","Total",10605,NA,NA
"3251",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64480200","USMCR Planning and Design","U","2013","TOAamount","Total",1052,NA,NA
"3252",2015,"1235N","1235","N","Mil Con, Navy Res","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64480432","MCNR Planning & Design","U","2013","TOAamount","Total",943,NA,NA
"3253",2015,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","N8800411","Improvements","U","2013","TOAamount","Total",113776,NA,NA
"3254",2015,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","N8800412","Design","U","2013","TOAamount","Total",4065,NA,NA
"3255",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","N0900233","Utilities Account","U","2013","TOAamount","Total",74086,NA,NA
"3256",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","N8800413","Furnishings Account","U","2013","TOAamount","Total",15656,NA,NA
"3257",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","N8800414","Management Account","U","2013","TOAamount","Total",47688,NA,NA
"3258",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","N8800415","Miscellaneous Account","U","2013","TOAamount","Total",139,NA,NA
"3259",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","N8800416","Services Account","U","2013","TOAamount","Total",16965,NA,NA
"3260",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","N8800418","Leasing","U","2013","TOAamount","Total",76252,NA,NA
"3261",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","N8800419","Maintenance of Real Property","U","2013","TOAamount","Total",100035,NA,NA
"3262",2015,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","12","HOUSING PVT SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","N8800422","Privatization Support Costs","U","2013","TOAamount","Total",24753,NA,NA
"3263",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0059","DON-172: NWS Seal Beach, Concord, CA","U","2013","TOAamount","Total",2129,NA,NA
"3264",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0065","DON-138: NAS Brunswick, ME","U","2013","TOAamount","Total",4897,NA,NA
"3265",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0066","DON-157: MCSA Kansas City, MO","U","2013","TOAamount","Total",39,NA,NA
"3266",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0068","DON-84: JRB Willow Grove & Cambria Reg AP","U","2013","TOAamount","Total",189,NA,NA
"3267",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0070","DON-168: NS Newport, RI","U","2013","TOAamount","Total",1742,NA,NA
"3268",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000008","DON-100: Planing, Design and Management","U","2013","TOAamount","Total",5014,NA,NA
"3269",2015,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000009","DON-101: Various Locations","U","2013","TOAamount","Total",46928,NA,NA
"3270",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","Aircraft Maintenance Facilities","Little Rock AFB","NKAK103006","C-130 Fuel Systems Maintenance Hangar","U","2013","TOAamount","Total",25966,NA,NA
"3271",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","Training Buildings","Little Rock AFB","NKAK113005","C-130J Flight Simulator Addition","U","2013","TOAamount","Total",4172,NA,NA
"3272",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Aircraft Maintenance Facilities","Tyndall AFB","XLWU103002","F-22 ADAL Hangar for Low Observable/Composite","U","2013","TOAamount","Total",14731,NA,NA
"3273",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","Airfield Operational Buildings","Fort Stewart, Georgia","ACC123184","Air Support Operations Center (ASOC)","U","2013","TOAamount","Total",7240,NA,NA
"3274",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","Training Buildings","Moody AFB","QSEU103008","HC-130J Simulator Facility","U","2013","TOAamount","Total",8489,NA,NA
"3275",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Admin Bldgs","Offutt AFB","SGBP100904E","US STRATCOM Facility, Incr 2 (Total $564M)","U","2013","TOAamount","Total",127831,NA,NA
"3276",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Aircraft Maintenance Facilities","Holloman AFB","KWRD123004","MQ-9 Maintenance Hangar","U","2013","TOAamount","Total",24967,NA,NA
"3277",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Misc Items & Equip Maint Facilities","Minot AFB","QJVF092011","B-52 Add/Alter Munitions AGE Facility","U","2013","TOAamount","Total",4594,NA,NA
"3278",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","Enlisted Personnel Unaccompanied Personnel Housing","Joint Base San Antonio","MPLS083008","Dormitory (144 RM)","U","2013","TOAamount","Total",17976,NA,NA
"3279",2015,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Aircraft Maintenance Facilities","Hill AFB","KRSM103012","F-35 ADAL Hangar 45W/AMU","U","2013","TOAamount","Total",7240,NA,NA
