"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"10117",2012,"2050A","2050","A","Milcon, A","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning & Design","TOAamount","OCO",NA,NA,6696,NA
"10118",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AE","United Arab Emirates","AIRFIELD OPERATIONAL BUILDINGS","AL DHAFRA","2010","Construct Maintenance Ops Center","TOAamount","OCO",NA,NA,1870,NA
"10119",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AE","United Arab Emirates","COMMUNICATION BUILDINGS","AL DHAFRA","2010","Construct SATCOM Facility","TOAamount","OCO",NA,NA,1700,NA
"10120",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","TACTICAL AIRLIFT APRON","TOAamount","OCO",NA,NA,5823,NA
"10121",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","REFUELER APRON/RELOCATE HOT CARGO","TOAamount","OCO",NA,NA,66000,NA
"10122",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","CAS APRON EXTENSION","TOAamount","OCO",NA,NA,25000,NA
"10123",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","ISR RAMP EXTENSION","TOAamount","OCO",NA,NA,40000,NA
"10124",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","AVIATION OPS/MX FACILITY","TOAamount","OCO",NA,NA,10500,NA
"10125",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","EXPEDITIONARY FIGHTER SHELTER","TOAamount","OCO",NA,NA,6400,NA
"10126",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","CARGO HELO APRON","TOAamount","OCO",NA,NA,32000,NA
"10127",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","RELOCATE NORTH AIRFIELD ROAD","TOAamount","OCO",NA,NA,16000,NA
"10128",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2010","SECURE RSOI FACILITY","TOAamount","OCO",NA,NA,1967,NA
"10129",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","TRAINING BUILDINGS","KANDAHAR, AFGHANISTAN","2010","EXPAND CARGO HANDLING AREA","TOAamount","OCO",NA,NA,7100,NA
"10130",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","TRAINING BUILDINGS","KANDAHAR, AFGHANISTAN","2010","EXPEDITIONARY AIRLFIT SHELTER","TOAamount","OCO",NA,NA,7400,NA
"10131",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","CARGO TERMINAL","TOAamount","OCO",NA,NA,8500,NA
"10132",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","AVIATION OPS/MX FACILITY","TOAamount","OCO",NA,NA,8900,NA
"10133",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2010","EXPEDITIONARY FIGHTER SHELTER","TOAamount","OCO",NA,NA,6400,NA
"10134",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OPERATING FUEL STORAGE FACILITIES","TOMBSTONE/BASTION","2010","FUELS OPERATION AND STORAGE","TOAamount","OCO",NA,NA,290,NA
"10135",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","STRATEGIC AIRLIFT APRON EXP","TOAamount","OCO",NA,NA,11504,NA
"10136",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","CAS RAMP EXTENSION","TOAamount","OCO",NA,NA,39829,NA
"10137",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","ISR RAMP","TOAamount","OCO",NA,NA,13571,NA
"10138",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","SECURE RSOI FACILITY","TOAamount","OCO",NA,NA,10000,NA
"10139",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","CARGO HANDLING AREA","TOAamount","OCO",NA,NA,15159,NA
"10140",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","AVIATION OPS/MX FACILITY","TOAamount","OCO",NA,NA,8900,NA
"10141",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2010","EXPEDITIONARY FIGHTER SHELTER","TOAamount","OCO",NA,NA,6300,NA
"10142",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ADMIN BLDGS","TOMBSTONE/BASTION","2010","PARALLEL TAXIWAY","TOAamount","OCO",NA,NA,86000,NA
"10143",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ADMIN BLDGS","TOMBSTONE/BASTION","2010","REFUELER APRON","TOAamount","OCO",NA,NA,55000,NA
"10144",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","SHANK","2010","CARGO HANDLING AREA","TOAamount","OCO",NA,NA,4900,NA
"10145",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","INSTALL & ORG OPEN STORAGE","TARIN KOWT","2010","CARGO HNDLING AREA","TOAamount","OCO",NA,NA,4900,NA
"10146",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","DWYER","2010","CARGO HANDLING AREA","TOAamount","OCO",NA,NA,5006,NA
"10147",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","DWYER","2010","SOF HELICOPTER APRON","TOAamount","OCO",NA,NA,20000,NA
"10148",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","Shindand","2010","SOF HELICOPTER APRON","TOAamount","OCO",NA,NA,20000,NA
"10149",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","Shindand","2010","SOF APRON AND SUPPORT COMPLEX","TOAamount","OCO",NA,NA,11000,NA
"10150",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","Shindand","2010","STRATEGIC AIRLIFT APRON","TOAamount","OCO",NA,NA,23000,NA
"10151",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OPERATING FUEL STORAGE FACILITIES","Shindand","2010","FUELS OPS AND STORAGE","TOAamount","OCO",NA,NA,2550,NA
"10152",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","INSTALL & READY-ISSUE AMMUNITION STORAGE","Shindand","2010","MUNITIONS STORAGE AREA","TOAamount","OCO",NA,NA,22000,NA
"10153",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","Shindand","2010","ISR APRON","TOAamount","OCO",NA,NA,53000,NA
"10154",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","INSTALL & ORG OPEN STORAGE","Shindand","2010","PASSENGER AND CARGO TERMINAL","TOAamount","OCO",NA,NA,15800,NA
"10155",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","MAZAR E SHARIF","2010","STRATEGIC AIRLIFT APRON","TOAamount","OCO",NA,NA,27000,NA
"10156",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","MAZAR E SHARIF","2010","HELICOPTER APRON","TOAamount","OCO",NA,NA,53000,NA
"10157",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","KU","KUWAIT","ELECTRIC POWER SUBSTATIONS & SWITCHING STATIONS","KUWAIT NAVAL BASE","2010","ALI AL SALEM CONSTRUCT SUBSTATION AND LOOP SY","TOAamount","OCO",NA,NA,1850,NA
"10158",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","PK","Pakistan","AIRFIELD OPERATIONAL BUILDINGS","ISLAMABAD","2010","ODRP TEMPORARY FACILITY","TOAamount","OCO",NA,NA,2841,NA
"10159",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","QA","QATAR","COMMUNICATION BUILDINGS","AL UDEID, QATAR","2010","CONSTRUCT NETWORK CONTROL CENTER","TOAamount","OCO",NA,NA,1090,NA
"10160",2012,"3300F","3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","QA","QATAR","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","AL UDEID, QATAR","2010","COALITION COMPOUND BILLETING","TOAamount","OCO",NA,NA,52000,NA
"10161",2012,"3300F","3300","F","Milcon, AF","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Unspecified Minor Military Construction","TOAamount","OCO",NA,NA,15000,NA
"10162",2012,"3300F","3300","F","Milcon, AF","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning and Design","TOAamount","OCO",NA,NA,54040,NA
"10163",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANDAHAR, AFGHANISTAN","2011","Troop Housing, Ph 4","TOAamount","OCO",0,NA,NA,NA
"10164",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANDAHAR, AFGHANISTAN","2011","Troop Housing, Ph 5","TOAamount","OCO",0,NA,NA,NA
"10165",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANDAHAR, AFGHANISTAN","2011","Troop Housing, Ph 6","TOAamount","OCO",0,NA,NA,NA
"10166",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANDAHAR, AFGHANISTAN","2011","Troop Housing, Ph 7","TOAamount","OCO",0,NA,NA,NA
"10167",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","2011","Command & Control Facility","TOAamount","OCO",0,NA,NA,NA
"10168",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","POTABLE WATER SUPPLY, TREATMENT & STORAGE","KANDAHAR, AFGHANISTAN","2011","North Area Utilities, Ph 2","TOAamount","OCO",0,NA,NA,NA
"10169",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ADMIN BLDGS","KANDAHAR, AFGHANISTAN","2011","SOF Joint Operations Center","TOAamount","OCO",0,NA,NA,NA
"10170",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","Troop Housing, Ph 4","TOAamount","OCO",0,NA,NA,NA
"10171",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","Troop Housing, Ph 5","TOAamount","OCO",0,NA,NA,NA
"10172",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","Command & Control Facility","TOAamount","OCO",0,NA,NA,NA
"10173",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","Troop Housing, Ph 6","TOAamount","OCO",0,NA,NA,NA
"10174",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","Troop Housing, Ph 7","TOAamount","OCO",0,NA,NA,NA
"10175",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","Troop Housing, Ph 8","TOAamount","OCO",0,NA,NA,NA
"10176",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","BAGRAM AIR BASE, AFGHANISTAN","2011","Dining Facility","TOAamount","OCO",0,NA,NA,NA
"10177",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRONIC AND COMMUNICATIONS EQUIP RDT&E BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","C-IED Task Force Compound","TOAamount","OCO",0,NA,NA,NA
"10178",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","COMMUNICATION BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","Task Force Freedom Compound","TOAamount","OCO",0,NA,NA,NA
"10179",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","DFIP Detainee Housing","TOAamount","OCO",0,NA,NA,NA
"10180",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUNDS FENCING, GATES, & GUARD TOWERS","BAGRAM AIR BASE, AFGHANISTAN","2011","Replace Temporary Guard Towers","TOAamount","OCO",0,NA,NA,NA
"10181",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","MED & MED SUPPORT FAC","BAGRAM AIR BASE, AFGHANISTAN","2011","Role III Hospital","TOAamount","OCO",0,NA,NA,NA
"10182",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","MED & MED SUPPORT FAC","BAGRAM AIR BASE, AFGHANISTAN","2011","Vet Clinic & Kennel","TOAamount","OCO",0,NA,NA,NA
"10183",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","MP HQ","TOAamount","OCO",0,NA,NA,NA
"10184",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","POL PIPELINES","BAGRAM AIR BASE, AFGHANISTAN","2011","Tanker Truck Off-Load Facility","TOAamount","OCO",0,NA,NA,NA
"10185",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRONIC AND COMMUNICATIONS EQUIP RDT&E BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","Consolidated Laboratory Facility","TOAamount","OCO",0,NA,NA,NA
"10186",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","VARIOUS LOCATIONS","2011","Route Gypsum, Ph 1","TOAamount","OCO",0,NA,NA,NA
"10187",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","VARIOUS LOCATIONS","2011","Route Gypsum, Ph 2","TOAamount","OCO",0,NA,NA,NA
"10188",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","FOOD SERVICE FAC","TOMBSTONE/BASTION","2011","Dining Facility","TOAamount","OCO",0,NA,NA,NA
"10189",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","TOMBSTONE/BASTION","2011","Wastewater Treatment Facility","TOAamount","OCO",0,NA,NA,NA
"10190",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","TOMBSTONE/BASTION","2011","Contingency Housing","TOAamount","OCO",0,NA,NA,NA
"10191",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","TOMBSTONE/BASTION","2011","Rotary Wing Parking","TOAamount","OCO",0,NA,NA,NA
"10192",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","TOMBSTONE/BASTION","2011","Paved Roads","TOAamount","OCO",0,NA,NA,NA
"10193",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","2011","Command and Control Headquarters","TOAamount","OCO",0,NA,NA,NA
"10194",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRIC POWER SOURCE","TOMBSTONE/BASTION","2011","Waste Management Complex Expansion","TOAamount","OCO",0,NA,NA,NA
"10195",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","LAND VEHICLE FUEL DISPENSING FACILITIES","SHARANA","2011","Bulk Materials Transfer Station","TOAamount","OCO",0,NA,NA,NA
"10196",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OPERATIONAL SUPPORT FACILITIES OTHER THAN BUILDINGS","SHANK","2011","Guard Towers","TOAamount","OCO",0,NA,NA,NA
"10197",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","DEPOT & ARSENAL AMMUNITION STORAGE","SHANK","2011","Ammunition Supply Point","TOAamount","OCO",0,NA,NA,NA
"10198",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","SHANK","2011","Roads and Utilities, Ph 1","TOAamount","OCO",0,NA,NA,NA
"10199",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","SHANK","2011","Expand ECP 1 and ECP 2","TOAamount","OCO",0,NA,NA,NA
"10200",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","SHANK","2011","Special Operations Forces Parking Apron","TOAamount","OCO",0,NA,NA,NA
"10201",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","SHANK","2011","Wastewater Treatment Plant","TOAamount","OCO",0,NA,NA,NA
"10202",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRIC POWER TRANSMISSION & DIST LINES","SHANK","2011","Electrical Utility Systems, Ph 2","TOAamount","OCO",0,NA,NA,NA
"10203",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","MAYWAND","2011","Wastewater Treatment Facility","TOAamount","OCO",0,NA,NA,NA
"10204",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","MEDICAL CENTERS & HOSPITALS","TARIN KOWT","2011","Medical Facility","TOAamount","OCO",0,NA,NA,NA
"10205",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","TARIN KOWT","2011","Rotary Wing Parking and Taxiway, Ph 2","TOAamount","OCO",0,NA,NA,NA
"10206",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","TARIN KOWT","2011","Wastewater Treatment Facility","TOAamount","OCO",0,NA,NA,NA
"10207",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","AIRBORNE","2011","Rotary Wing Parking","TOAamount","OCO",0,NA,NA,NA
"10208",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OTHER OPERATIONAL","WOLVERINE","2011","Perimeter Fence","TOAamount","OCO",0,NA,NA,NA
"10209",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","WOLVERINE","2011","Rotary Wing Apron","TOAamount","OCO",0,NA,NA,NA
"10210",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","WOLVERINE","2011","Wastewater Treatment Facility","TOAamount","OCO",0,NA,NA,NA
"10211",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUNDS FENCING, GATES, & GUARD TOWERS","DWYER","2011","Entry Control Point","TOAamount","OCO",0,NA,NA,NA
"10212",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","FOOD SERVICE FAC","DWYER","2011","Dining Facility","TOAamount","OCO",0,NA,NA,NA
"10213",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","DWYER","2011","Wastewater Treatment Facility","TOAamount","OCO",0,NA,NA,NA
"10214",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","DWYER","2011","Rotary Wing Apron","TOAamount","OCO",0,NA,NA,NA
"10215",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","FRONTENAC","2011","Wastewater Treatment Facility","TOAamount","OCO",0,NA,NA,NA
"10216",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","FRONTENAC","2011","Waste Management Complex","TOAamount","OCO",0,NA,NA,NA
"10217",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","JALALABAD","2011","Rotary Wing Parking","TOAamount","OCO",0,NA,NA,NA
"10218",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","MEDICAL CENTERS & HOSPITALS","Shindand","2011","Medical Facility","TOAamount","OCO",0,NA,NA,NA
"10219",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","Shindand","2011","Waste Management Complex","TOAamount","OCO",0,NA,NA,NA
"10220",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUND/FENCING","DELARAM","2011","Entry Control Point & Access Roads","TOAamount","OCO",0,NA,NA,NA
